ID,Data_Text,Result
3258,แจกน้ำเลือดครับ,บริจาคเลือด
3259,แจกน้ำเลือดค่ะ,บริจาคเลือด
3260,แจกน้ำเลือดคับ,บริจาคเลือด
3261,แจกน้ำเลือดนะจ๊ะ,บริจาคเลือด
3262,แจกน้ำเลือดจ้า,บริจาคเลือด
3263,แจกน้ำเลือดจ๊ะ,บริจาคเลือด
3264,แจกน้ำเลือด,บริจาคเลือด
3265,แจกเลือดแดงครับ,บริจาคเลือด
3266,แจกเลือดแดงค่ะ,บริจาคเลือด
3267,แจกเลือดแดงคับ,บริจาคเลือด
3268,แจกเลือดแดงนะจ๊ะ,บริจาคเลือด
3269,แจกเลือดแดงจ้า,บริจาคเลือด
3270,แจกเลือดแดงจ๊ะ,บริจาคเลือด
3271,แจกเลือดแดง,บริจาคเลือด
3272,แจกเลือดโลหิตครับ,บริจาคเลือด
3273,แจกเลือดโลหิตค่ะ,บริจาคเลือด
3274,แจกเลือดโลหิตคับ,บริจาคเลือด
3275,แจกเลือดโลหิตนะจ๊ะ,บริจาคเลือด
3276,แจกเลือดโลหิตจ้า,บริจาคเลือด
3277,แจกเลือดโลหิตจ๊ะ,บริจาคเลือด
3278,แจกเลือดโลหิต,บริจาคเลือด
3279,แจกเกล็ดพลาสมาครับ,บริจาคเลือด
3280,แจกเกล็ดพลาสมาค่ะ,บริจาคเลือด
3281,แจกเกล็ดพลาสมาคับ,บริจาคเลือด
3282,แจกเกล็ดพลาสมานะจ๊ะ,บริจาคเลือด
3283,แจกเกล็ดพลาสมาจ้า,บริจาคเลือด
3284,แจกเกล็ดพลาสมาจ๊ะ,บริจาคเลือด
3285,แจกเกล็ดพลาสมา,บริจาคเลือด
3286,แจกเลือดพลาสมาครับ,บริจาคเลือด
3287,แจกเลือดพลาสมาค่ะ,บริจาคเลือด
3288,แจกเลือดพลาสมาคับ,บริจาคเลือด
3289,แจกเลือดพลาสมานะจ๊ะ,บริจาคเลือด
3290,แจกเลือดพลาสมาจ้า,บริจาคเลือด
3291,แจกเลือดพลาสมาจ๊ะ,บริจาคเลือด
3292,แจกเลือดพลาสมา,บริจาคเลือด
3293,มาหาหมอวันนี้ครับ,หมอนัด
3294,มาหาหมอวันนี้ค่ะ,หมอนัด
3295,มาหาหมอวันนี้คับ,หมอนัด
3296,มาหาหมอวันนี้นะจ๊ะ,หมอนัด
3297,มาหาหมอวันนี้จ้า,หมอนัด
3298,มาหาหมอวันนี้จ๊ะ,หมอนัด
3299,มาหาหมอวันนี้,หมอนัด
3300,มาหาหมอวันนี้จะต้องรับการรักษาครับ,หมอนัด
3301,มาหาหมอวันนี้จะต้องรับการรักษาค่ะ,หมอนัด
3302,มาหาหมอวันนี้จะต้องรับการรักษาคับ,หมอนัด
3303,มาหาหมอวันนี้จะต้องรับการรักษานะจ๊ะ,หมอนัด
3304,มาหาหมอวันนี้จะต้องรับการรักษาจ้า,หมอนัด
3305,มาหาหมอวันนี้จะต้องรับการรักษาจ๊ะ,หมอนัด
3306,มาหาหมอวันนี้จะต้องรับการรักษา,หมอนัด
3307,มาหาหมอวันนี้มารับยาครับ,หมอนัด
3308,มาหาหมอวันนี้มารับยาค่ะ,หมอนัด
3309,มาหาหมอวันนี้มารับยาคับ,หมอนัด
3310,มาหาหมอวันนี้มารับยานะจ๊ะ,หมอนัด
3311,มาหาหมอวันนี้มารับยาจ้า,หมอนัด
3312,มาหาหมอวันนี้มารับยาจ๊ะ,หมอนัด
3313,มาหาหมอวันนี้มารับยา,หมอนัด
3314,มาหาหมอวันนี้มาฉีดยาครับ,หมอนัด
